0.0,11.25,22.5,33.75,45.0,56.25,67.5,78.75,90.0,101.25,112.5,123.75,135.0,146.25,157.5,168.75,180.0,191.25,202.5,213.75,225.0,236.25,247.5,258.75,270.0,281.25,292.5,303.75,315.0,326.25,337.5,348.75,shape,position,sensor_rotation,angle
145,145,145,145,145,145,145,145,148,148,148,148,148,148,148,148,148,148,148,145,145,145,145,145,141,141,141,141,141,141,141,141,cylinder,7,0,11.25
141,145,145,145,145,145,145,145,148,148,148,148,148,149,148,148,149,148,148,145,145,145,145,145,141,141,142,141,141,141,141,141,cylinder,7,0,11.25
141,145,145,145,145,145,145,145,145,149,148,148,148,148,148,148,148,148,148,148,145,145,145,145,141,141,141,141,141,141,141,141,cylinder,7,0,11.25
145,145,145,145,145,145,145,149,148,148,148,148,148,148,148,148,148,148,148,145,145,145,145,145,141,141,141,141,141,141,141,141,cylinder,7,0,11.25
145,145,145,145,145,145,145,145,148,148,148,148,148,148,148,148,148,148,148,145,145,145,145,145,141,141,141,141,141,141,141,141,cylinder,7,0,11.25
145,145,145,145,145,145,148,145,148,148,148,148,148,148,148,148,148,148,148,145,145,145,145,141,141,141,141,141,141,142,141,141,cylinder,7,0,11.25
145,145,145,145,145,145,145,145,148,148,148,148,148,148,148,148,148,148,148,145,145,145,145,145,142,141,142,141,141,141,141,141,cylinder,7,0,11.25
141,145,145,145,145,145,145,145,148,148,148,148,148,148,148,148,148,148,148,145,145,145,145,145,141,141,141,141,141,141,141,141,cylinder,7,0,11.25
141,145,145,145,145,145,145,145,148,148,148,149,148,148,148,148,148,148,148,149,145,145,145,145,145,141,141,141,141,141,141,141,cylinder,7,0,11.25
145,145,145,145,149,145,148,145,148,149,148,148,148,148,148,148,148,148,148,148,145,145,145,145,141,142,141,141,141,141,141,141,cylinder,7,0,11.25
145,145,145,145,148,145,145,148,148,148,148,148,148,148,148,148,148,148,148,145,145,145,145,141,141,141,141,141,141,141,141,141,cylinder,7,0,11.25
141,145,145,145,145,145,145,145,148,148,148,148,148,148,148,148,148,148,148,145,145,145,145,145,141,141,141,141,141,141,141,141,cylinder,7,0,11.25
